instance,algo,run_id,angle,wind,source
ns507,nsga2,5,270.000000000000,17.000000000000,sampled_tnw
ns507,nsga2,6,210.000000000000,13.000000000000,sampled_tnw
ns507,nsga2,7,90.000000000000,11.000000000000,sampled_tnw
ns507,nsga2,8,0.000000000000,13.000000000000,sampled_tnw
ns507,nsga2,9,90.000000000000,9.000000000000,sampled_tnw
ns507,nsga2,10,0.000000000000,9.000000000000,sampled_tnw
ns507,nsga2,11,30.000000000000,9.000000000000,sampled_tnw
ns507,nsga2,12,90.000000000000,7.000000000000,sampled_tnw
ns507,nsga2,13,270.000000000000,19.000000000000,sampled_tnw
ns507,nsga2,14,330.000000000000,11.000000000000,sampled_tnw
ns507,nsga2,15,60.000000000000,9.000000000000,sampled_tnw
ns507,nsga2,16,330.000000000000,9.000000000000,sampled_tnw
ns507,nsga2,17,30.000000000000,3.000000000000,sampled_tnw
ns507,nsga2,18,30.000000000000,15.000000000000,sampled_tnw
ns507,nsga2,19,300.000000000000,15.000000000000,sampled_tnw
ns508,nsga2,0,270.000000000000,19.000000000000,sampled_tnw
ns508,nsga2,1,90.000000000000,13.000000000000,sampled_tnw
ns508,nsga2,2,90.000000000000,5.000000000000,sampled_tnw
ns508,nsga2,3,150.000000000000,5.000000000000,sampled_tnw
ns508,nsga2,4,30.000000000000,1.000000000000,sampled_tnw
ns508,nsga2,5,90.000000000000,9.000000000000,sampled_tnw
ns508,nsga2,6,120.000000000000,7.000000000000,sampled_tnw
ns508,nsga2,7,210.000000000000,13.000000000000,sampled_tnw
ns508,nsga2,8,210.000000000000,13.000000000000,sampled_tnw
ns508,nsga2,9,0.000000000000,3.000000000000,sampled_tnw
ns508,nsga2,10,210.000000000000,9.000000000000,sampled_tnw
ns508,nsga2,11,270.000000000000,11.000000000000,sampled_tnw
ns508,nsga2,12,240.000000000000,11.000000000000,sampled_tnw
ns508,nsga2,13,300.000000000000,15.000000000000,sampled_tnw
ns508,nsga2,14,60.000000000000,23.000000000000,sampled_tnw
ns508,nsga2,15,90.000000000000,13.000000000000,sampled_tnw
ns508,nsga2,16,270.000000000000,3.000000000000,sampled_tnw
ns508,nsga2,17,210.000000000000,13.000000000000,sampled_tnw
ns508,nsga2,18,60.000000000000,11.000000000000,sampled_tnw
